file_path,filename,emotion,emotion_code,actor,gender,intensity,statement,statement_text,repetition,vocal_channel,modality,sample_rate,duration,peak_amplitude,rms_energy,corrupted,silent,clipped,very_short,very_long,issue
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-02-02-05.wav,03-01-02-02-02-02-05.wav,calm,02,5,male,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000,4.304291666666667,0.01611328125,0.001191855175420642,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-01-01-05.wav,03-01-03-01-01-01-05.wav,happy,03,5,male,normal,1,Kids are talking by the door,1,speech,audio_only,48000,4.004,0.059051513671875,0.003932401537895203,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-01-02-05.wav,03-01-03-01-01-02-05.wav,happy,03,5,male,normal,1,Kids are talking by the door,2,speech,audio_only,48000,3.2365625,0.0694580078125,0.005344052333384752,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-02-01-05.wav,03-01-03-01-02-01-05.wav,happy,03,5,male,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.3700208333333332,0.041015625,0.00402987701818347,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-02-02-05.wav,03-01-03-01-02-02-05.wav,happy,03,5,male,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.7704375,0.0804443359375,0.0075426241382956505,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-01-01-05.wav,03-01-03-02-01-01-05.wav,happy,03,5,male,strong,1,Kids are talking by the door,1,speech,audio_only,48000,4.137479166666667,0.053314208984375,0.005827547982335091,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-01-02-05.wav,03-01-03-02-01-02-05.wav,happy,03,5,male,strong,1,Kids are talking by the door,2,speech,audio_only,48000,3.8705416666666665,0.135894775390625,0.01441396027803421,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-02-01-05.wav,03-01-03-02-02-01-05.wav,happy,03,5,male,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.6035833333333334,0.155242919921875,0.013363336212933064,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-02-02-05.wav,03-01-03-02-02-02-05.wav,happy,03,5,male,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.403395833333333,0.187469482421875,0.013278369791805744,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-01-01-05.wav,03-01-04-01-01-01-05.wav,sad,04,5,male,normal,1,Kids are talking by the door,1,speech,audio_only,48000,3.2699375,0.012939453125,0.0011932894121855497,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-01-02-05.wav,03-01-04-01-01-02-05.wav,sad,04,5,male,normal,1,Kids are talking by the door,2,speech,audio_only,48000,3.6369583333333333,0.01617431640625,0.0012513782130554318,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-02-01-05.wav,03-01-04-01-02-01-05.wav,sad,04,5,male,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.1031041666666668,0.0108642578125,0.001302065677009523,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-02-02-05.wav,03-01-04-01-02-02-05.wav,sad,04,5,male,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.7036875,0.015411376953125,0.001381016569212079,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-01-01-05.wav,03-01-04-02-01-01-05.wav,sad,04,5,male,strong,1,Kids are talking by the door,1,speech,audio_only,48000,3.5368541666666666,0.024749755859375,0.002010809490457177,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-01-02-05.wav,03-01-04-02-01-02-05.wav,sad,04,5,male,strong,1,Kids are talking by the door,2,speech,audio_only,48000,3.2699375,0.016693115234375,0.001640280126594007,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-02-01-05.wav,03-01-04-02-02-01-05.wav,sad,04,5,male,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.2699166666666666,0.039642333984375,0.0026417355984449387,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-02-02-05.wav,03-01-04-02-02-02-05.wav,sad,04,5,male,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.1364791666666667,0.03076171875,0.0023292354308068752,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-01-01-05.wav,03-01-05-01-01-01-05.wav,angry,05,5,male,normal,1,Kids are talking by the door,1,speech,audio_only,48000,3.8705416666666665,0.27484130859375,0.01792161352932453,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-01-02-05.wav,03-01-05-01-01-02-05.wav,angry,05,5,male,normal,1,Kids are talking by the door,2,speech,audio_only,48000,3.8037916666666667,0.25079345703125,0.016245080158114433,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-02-01-05.wav,03-01-05-01-02-01-05.wav,angry,05,5,male,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000,4.070729166666666,0.049468994140625,0.005303303245455027,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-02-02-05.wav,03-01-05-01-02-02-05.wav,angry,05,5,male,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000,4.404395833333333,0.067657470703125,0.008708417415618896,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-01-01-05.wav,03-01-05-02-01-01-05.wav,angry,05,5,male,strong,1,Kids are talking by the door,1,speech,audio_only,48000,3.403395833333333,0.565216064453125,0.0693570151925087,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-01-02-05.wav,03-01-05-02-01-02-05.wav,angry,05,5,male,strong,1,Kids are talking by the door,2,speech,audio_only,48000,3.5702291666666666,0.669158935546875,0.061369262635707855,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-02-01-05.wav,03-01-05-02-02-01-05.wav,angry,05,5,male,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.6369583333333333,0.99261474609375,0.10890958458185196,False,False,True,False,False,clipped
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-02-02-05.wav,03-01-05-02-02-02-05.wav,angry,05,5,male,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.636979166666667,0.998809814453125,0.10995776206254959,False,False,True,False,False,clipped
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-01-01-05.wav,03-01-06-01-01-01-05.wav,fearful,06,5,male,normal,1,Kids are talking by the door,1,speech,audio_only,48000,3.1364791666666667,0.0777587890625,0.005612402688711882,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-01-02-05.wav,03-01-06-01-01-02-05.wav,fearful,06,5,male,normal,1,Kids are talking by the door,2,speech,audio_only,48000,3.3700208333333332,0.0723876953125,0.005017938558012247,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-02-01-05.wav,03-01-06-01-02-01-05.wav,fearful,06,5,male,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.136458333333333,0.0389404296875,0.0037249296437948942,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-02-02-05.wav,03-01-06-01-02-02-05.wav,fearful,06,5,male,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.069729166666667,0.1336669921875,0.008871383965015411,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-01-01-05.wav,03-01-06-02-01-01-05.wav,fearful,06,5,male,strong,1,Kids are talking by the door,1,speech,audio_only,48000,3.2365625,0.3194580078125,0.034128982573747635,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-01-02-05.wav,03-01-06-02-01-02-05.wav,fearful,06,5,male,strong,1,Kids are talking by the door,2,speech,audio_only,48000,3.5702291666666666,0.27789306640625,0.030963344499468803,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-02-01-05.wav,03-01-06-02-02-01-05.wav,fearful,06,5,male,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.2365625,0.42340087890625,0.03476673737168312,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-02-02-05.wav,03-01-06-02-02-02-05.wav,fearful,06,5,male,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.1031041666666668,0.2650146484375,0.031586434692144394,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-01-01-05.wav,03-01-07-01-01-01-05.wav,disgust,07,5,male,normal,1,Kids are talking by the door,1,speech,audio_only,48000,4.337666666666666,0.028472900390625,0.0018659356283023953,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-01-02-05.wav,03-01-07-01-01-02-05.wav,disgust,07,5,male,normal,1,Kids are talking by the door,2,speech,audio_only,48000,4.104104166666667,0.055023193359375,0.0033317138440907,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-02-01-05.wav,03-01-07-01-02-01-05.wav,disgust,07,5,male,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.9038958333333333,0.026123046875,0.0025037862360477448,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-02-02-05.wav,03-01-07-01-02-02-05.wav,disgust,07,5,male,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.7370625,0.069580078125,0.005020431242883205,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-07-02-01-01-05.wav,03-01-07-02-01-01-05.wav,disgust,07,5,male,strong,1,Kids are talking by the door,1,speech,audio_only,48000,4.337666666666666,0.03619384765625,0.003189235692843795,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-07-02-01-02-05.wav,03-01-07-02-01-02-05.wav,disgust,07,5,male,strong,1,Kids are talking by the door,2,speech,audio_only,48000,3.9038958333333333,0.07342529296875,0.007260114885866642,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-07-02-02-01-05.wav,03-01-07-02-02-01-05.wav,disgust,07,5,male,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000,4.2709375,0.072296142578125,0.008295077830553055,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-07-02-02-02-05.wav,03-01-07-02-02-02-05.wav,disgust,07,5,male,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000,4.537875,0.0430908203125,0.004235061816871166,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-08-01-01-01-05.wav,03-01-08-01-01-01-05.wav,surprised,08,5,male,normal,1,Kids are talking by the door,1,speech,audio_only,48000,3.7370625,0.0787353515625,0.006356853060424328,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-08-01-01-02-05.wav,03-01-08-01-01-02-05.wav,surprised,08,5,male,normal,1,Kids are talking by the door,2,speech,audio_only,48000,3.6703333333333332,0.069580078125,0.007953901775181293,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-08-01-02-01-05.wav,03-01-08-01-02-01-05.wav,surprised,08,5,male,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.069729166666667,0.069915771484375,0.00633253762498498,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-08-01-02-02-05.wav,03-01-08-01-02-02-05.wav,surprised,08,5,male,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.7036875,0.088623046875,0.008925553411245346,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-01-01-05.wav,03-01-08-02-01-01-05.wav,surprised,08,5,male,strong,1,Kids are talking by the door,1,speech,audio_only,48000,4.137479166666667,0.047943115234375,0.00671754777431488,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-01-02-05.wav,03-01-08-02-01-02-05.wav,surprised,08,5,male,strong,1,Kids are talking by the door,2,speech,audio_only,48000,4.104104166666667,0.078521728515625,0.009921318851411343,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-02-01-05.wav,03-01-08-02-02-01-05.wav,surprised,08,5,male,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.6703333333333332,0.17138671875,0.012570726685225964,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-02-02-05.wav,03-01-08-02-02-02-05.wav,surprised,08,5,male,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.536875,0.10064697265625,0.011768968775868416,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-01-01-06.wav,03-01-01-01-01-01-06.wav,calm,01,6,female,normal,1,Kids are talking by the door,1,speech,audio_only,48000,3.3366666666666664,0.028289794921875,0.0027577008586376905,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-01-02-06.wav,03-01-01-01-01-02-06.wav,calm,01,6,female,normal,1,Kids are talking by the door,2,speech,audio_only,48000,3.6036041666666665,0.0302734375,0.0032960616517812014,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-02-01-06.wav,03-01-01-01-02-01-06.wav,calm,01,6,female,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.403395833333333,0.042144775390625,0.0037748978938907385,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-02-02-06.wav,03-01-01-01-02-02-06.wav,calm,01,6,female,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.4367708333333336,0.0408935546875,0.0035258729476481676,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-01-01-06.wav,03-01-02-01-01-01-06.wav,calm,02,6,female,normal,1,Kids are talking by the door,1,speech,audio_only,48000,4.037354166666667,0.015655517578125,0.0014560900162905455,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-01-02-06.wav,03-01-02-01-01-02-06.wav,calm,02,6,female,normal,1,Kids are talking by the door,2,speech,audio_only,48000,4.104104166666667,0.01361083984375,0.0014166621258482337,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-02-01-06.wav,03-01-02-01-02-01-06.wav,calm,02,6,female,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.970625,0.013641357421875,0.0020237169228494167,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-02-02-06.wav,03-01-02-01-02-02-06.wav,calm,02,6,female,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000,4.2041875,0.0283203125,0.00328353070653975,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-01-01-06.wav,03-01-02-02-01-01-06.wav,calm,02,6,female,strong,1,Kids are talking by the door,1,speech,audio_only,48000,4.5045,0.027374267578125,0.0018589141545817256,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-01-02-06.wav,03-01-02-02-01-02-06.wav,calm,02,6,female,strong,1,Kids are talking by the door,2,speech,audio_only,48000,4.637979166666667,0.0150146484375,0.0016553554451093078,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-02-01-06.wav,03-01-02-02-02-01-06.wav,calm,02,6,female,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000,4.337666666666666,0.0216064453125,0.002555586164817214,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-02-02-06.wav,03-01-02-02-02-02-06.wav,calm,02,6,female,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000,4.7714375,0.014556884765625,0.0016715232050046325,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-01-01-06.wav,03-01-03-01-01-01-06.wav,happy,03,6,female,normal,1,Kids are talking by the door,1,speech,audio_only,48000,3.5368541666666666,0.064849853515625,0.006207878701388836,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-01-02-06.wav,03-01-03-01-01-02-06.wav,happy,03,6,female,normal,1,Kids are talking by the door,2,speech,audio_only,48000,3.6036041666666665,0.081298828125,0.008748598396778107,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-02-01-06.wav,03-01-03-01-02-01-06.wav,happy,03,6,female,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.470125,0.05743408203125,0.006139961536973715,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-02-02-06.wav,03-01-03-01-02-02-06.wav,happy,03,6,female,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.4367708333333336,0.1092529296875,0.008459808304905891,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-01-01-06.wav,03-01-03-02-01-01-06.wav,happy,03,6,female,strong,1,Kids are talking by the door,1,speech,audio_only,48000,3.5035,0.3780517578125,0.04557773470878601,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-01-02-06.wav,03-01-03-02-01-02-06.wav,happy,03,6,female,strong,1,Kids are talking by the door,2,speech,audio_only,48000,3.470125,0.3232421875,0.04095487669110298,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-02-01-06.wav,03-01-03-02-02-01-06.wav,happy,03,6,female,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.5702291666666666,0.351837158203125,0.04103961959481239,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-02-02-06.wav,03-01-03-02-02-02-06.wav,happy,03,6,female,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.6035833333333334,0.354522705078125,0.04865673556923866,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-01-01-06.wav,03-01-04-01-01-01-06.wav,sad,04,6,female,normal,1,Kids are talking by the door,1,speech,audio_only,48000,3.5702291666666666,0.011474609375,0.0016142965760082006,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-01-02-06.wav,03-01-04-01-01-02-06.wav,sad,04,6,female,normal,1,Kids are talking by the door,2,speech,audio_only,48000,3.6036041666666665,0.01336669921875,0.0016966984840109944,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-02-01-06.wav,03-01-04-01-02-01-06.wav,sad,04,6,female,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.4701458333333335,0.037445068359375,0.0033933157101273537,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-02-02-06.wav,03-01-04-01-02-02-06.wav,sad,04,6,female,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.4367708333333336,0.02191162109375,0.0024977533612400293,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-01-01-06.wav,03-01-04-02-01-01-06.wav,sad,04,6,female,strong,1,Kids are talking by the door,1,speech,audio_only,48000,4.2041875,0.164886474609375,0.017506560310721397,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-01-02-06.wav,03-01-04-02-01-02-06.wav,sad,04,6,female,strong,1,Kids are talking by the door,2,speech,audio_only,48000,4.104104166666667,0.020294189453125,0.0020246568601578474,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-02-01-06.wav,03-01-04-02-02-01-06.wav,sad,04,6,female,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000,4.604583333333333,0.23321533203125,0.015362316742539406,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-02-02-06.wav,03-01-04-02-02-02-06.wav,sad,04,6,female,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000,4.037354166666667,0.059600830078125,0.007730214856564999,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-01-01-06.wav,03-01-05-01-01-01-06.wav,angry,05,6,female,normal,1,Kids are talking by the door,1,speech,audio_only,48000,3.7704375,0.07269287109375,0.006148875690996647,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-01-02-06.wav,03-01-05-01-01-02-06.wav,angry,05,6,female,normal,1,Kids are talking by the door,2,speech,audio_only,48000,3.970625,0.0740966796875,0.006738987285643816,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-02-01-06.wav,03-01-05-01-02-01-06.wav,angry,05,6,female,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000,4.2041875,0.0810546875,0.010054240934550762,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-02-02-06.wav,03-01-05-01-02-02-06.wav,angry,05,6,female,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.9038958333333333,0.132080078125,0.013504681177437305,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-01-01-06.wav,03-01-05-02-01-01-06.wav,angry,05,6,female,strong,1,Kids are talking by the door,1,speech,audio_only,48000,4.104104166666667,0.867340087890625,0.11660802364349365,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-01-02-06.wav,03-01-05-02-01-02-06.wav,angry,05,6,female,strong,1,Kids are talking by the door,2,speech,audio_only,48000,4.2041875,0.998809814453125,0.1047716736793518,False,False,True,False,False,clipped
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-02-01-06.wav,03-01-05-02-02-01-06.wav,angry,05,6,female,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000,4.437770833333333,0.653350830078125,0.09145084768533707,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-02-02-06.wav,03-01-05-02-02-02-06.wav,angry,05,6,female,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000,4.471125,0.8516845703125,0.08801264315843582,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-01-01-06.wav,03-01-06-01-01-01-06.wav,fearful,06,6,female,normal,1,Kids are talking by the door,1,speech,audio_only,48000,3.6369583333333333,0.039886474609375,0.0036753080785274506,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-01-02-06.wav,03-01-06-01-01-02-06.wav,fearful,06,6,female,normal,1,Kids are talking by the door,2,speech,audio_only,48000,3.4367708333333336,0.0303955078125,0.003777820151299238,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-02-01-06.wav,03-01-06-01-02-01-06.wav,fearful,06,6,female,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.57025,0.0400390625,0.005228481721132994,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-02-02-06.wav,03-01-06-01-02-02-06.wav,fearful,06,6,female,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.5035,0.0435791015625,0.005127520766109228,False,False,False,False,False,clean
