file_path,filename,emotion,emotion_code,actor,gender,intensity,statement,statement_text,repetition,vocal_channel,modality,sample_rate
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-07-02-01-02-05.wav,03-01-07-02-01-02-05.wav,disgust,07,5,male,strong,1,Kids are talking by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-07-02-02-01-05.wav,03-01-07-02-02-01-05.wav,disgust,07,5,male,strong,2,Dogs are sitting by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-07-02-02-02-05.wav,03-01-07-02-02-02-05.wav,disgust,07,5,male,strong,2,Dogs are sitting by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-08-01-01-01-05.wav,03-01-08-01-01-01-05.wav,surprised,08,5,male,normal,1,Kids are talking by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-08-01-01-02-05.wav,03-01-08-01-01-02-05.wav,surprised,08,5,male,normal,1,Kids are talking by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-08-01-02-01-05.wav,03-01-08-01-02-01-05.wav,surprised,08,5,male,normal,2,Dogs are sitting by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-08-01-02-02-05.wav,03-01-08-01-02-02-05.wav,surprised,08,5,male,normal,2,Dogs are sitting by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-01-01-05.wav,03-01-08-02-01-01-05.wav,surprised,08,5,male,strong,1,Kids are talking by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-01-02-05.wav,03-01-08-02-01-02-05.wav,surprised,08,5,male,strong,1,Kids are talking by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-02-01-05.wav,03-01-08-02-02-01-05.wav,surprised,08,5,male,strong,2,Dogs are sitting by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-02-02-05.wav,03-01-08-02-02-02-05.wav,surprised,08,5,male,strong,2,Dogs are sitting by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-01-01-06.wav,03-01-01-01-01-01-06.wav,calm,01,6,female,normal,1,Kids are talking by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-01-02-06.wav,03-01-01-01-01-02-06.wav,calm,01,6,female,normal,1,Kids are talking by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-02-01-06.wav,03-01-01-01-02-01-06.wav,calm,01,6,female,normal,2,Dogs are sitting by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-02-02-06.wav,03-01-01-01-02-02-06.wav,calm,01,6,female,normal,2,Dogs are sitting by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-01-01-06.wav,03-01-02-01-01-01-06.wav,calm,02,6,female,normal,1,Kids are talking by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-01-02-06.wav,03-01-02-01-01-02-06.wav,calm,02,6,female,normal,1,Kids are talking by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-02-01-06.wav,03-01-02-01-02-01-06.wav,calm,02,6,female,normal,2,Dogs are sitting by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-02-02-06.wav,03-01-02-01-02-02-06.wav,calm,02,6,female,normal,2,Dogs are sitting by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-01-01-06.wav,03-01-02-02-01-01-06.wav,calm,02,6,female,strong,1,Kids are talking by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-01-02-06.wav,03-01-02-02-01-02-06.wav,calm,02,6,female,strong,1,Kids are talking by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-02-01-06.wav,03-01-02-02-02-01-06.wav,calm,02,6,female,strong,2,Dogs are sitting by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-02-02-06.wav,03-01-02-02-02-02-06.wav,calm,02,6,female,strong,2,Dogs are sitting by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-01-01-06.wav,03-01-03-01-01-01-06.wav,happy,03,6,female,normal,1,Kids are talking by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-01-02-06.wav,03-01-03-01-01-02-06.wav,happy,03,6,female,normal,1,Kids are talking by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-02-01-06.wav,03-01-03-01-02-01-06.wav,happy,03,6,female,normal,2,Dogs are sitting by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-02-02-06.wav,03-01-03-01-02-02-06.wav,happy,03,6,female,normal,2,Dogs are sitting by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-01-01-06.wav,03-01-03-02-01-01-06.wav,happy,03,6,female,strong,1,Kids are talking by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-01-02-06.wav,03-01-03-02-01-02-06.wav,happy,03,6,female,strong,1,Kids are talking by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-02-01-06.wav,03-01-03-02-02-01-06.wav,happy,03,6,female,strong,2,Dogs are sitting by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-02-02-06.wav,03-01-03-02-02-02-06.wav,happy,03,6,female,strong,2,Dogs are sitting by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-01-01-06.wav,03-01-04-01-01-01-06.wav,sad,04,6,female,normal,1,Kids are talking by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-01-02-06.wav,03-01-04-01-01-02-06.wav,sad,04,6,female,normal,1,Kids are talking by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-02-01-06.wav,03-01-04-01-02-01-06.wav,sad,04,6,female,normal,2,Dogs are sitting by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-02-02-06.wav,03-01-04-01-02-02-06.wav,sad,04,6,female,normal,2,Dogs are sitting by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-01-01-06.wav,03-01-04-02-01-01-06.wav,sad,04,6,female,strong,1,Kids are talking by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-01-02-06.wav,03-01-04-02-01-02-06.wav,sad,04,6,female,strong,1,Kids are talking by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-02-01-06.wav,03-01-04-02-02-01-06.wav,sad,04,6,female,strong,2,Dogs are sitting by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-02-02-06.wav,03-01-04-02-02-02-06.wav,sad,04,6,female,strong,2,Dogs are sitting by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-01-01-06.wav,03-01-05-01-01-01-06.wav,angry,05,6,female,normal,1,Kids are talking by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-01-02-06.wav,03-01-05-01-01-02-06.wav,angry,05,6,female,normal,1,Kids are talking by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-02-01-06.wav,03-01-05-01-02-01-06.wav,angry,05,6,female,normal,2,Dogs are sitting by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-02-02-06.wav,03-01-05-01-02-02-06.wav,angry,05,6,female,normal,2,Dogs are sitting by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-01-01-06.wav,03-01-05-02-01-01-06.wav,angry,05,6,female,strong,1,Kids are talking by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-01-02-06.wav,03-01-05-02-01-02-06.wav,angry,05,6,female,strong,1,Kids are talking by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-02-01-06.wav,03-01-05-02-02-01-06.wav,angry,05,6,female,strong,2,Dogs are sitting by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-02-02-06.wav,03-01-05-02-02-02-06.wav,angry,05,6,female,strong,2,Dogs are sitting by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-01-01-06.wav,03-01-06-01-01-01-06.wav,fearful,06,6,female,normal,1,Kids are talking by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-01-02-06.wav,03-01-06-01-01-02-06.wav,fearful,06,6,female,normal,1,Kids are talking by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-02-01-06.wav,03-01-06-01-02-01-06.wav,fearful,06,6,female,normal,2,Dogs are sitting by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-02-02-06.wav,03-01-06-01-02-02-06.wav,fearful,06,6,female,normal,2,Dogs are sitting by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-06-02-01-01-06.wav,03-01-06-02-01-01-06.wav,fearful,06,6,female,strong,1,Kids are talking by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-06-02-01-02-06.wav,03-01-06-02-01-02-06.wav,fearful,06,6,female,strong,1,Kids are talking by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-06-02-02-01-06.wav,03-01-06-02-02-01-06.wav,fearful,06,6,female,strong,2,Dogs are sitting by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-06-02-02-02-06.wav,03-01-06-02-02-02-06.wav,fearful,06,6,female,strong,2,Dogs are sitting by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-01-01-06.wav,03-01-07-01-01-01-06.wav,disgust,07,6,female,normal,1,Kids are talking by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-01-02-06.wav,03-01-07-01-01-02-06.wav,disgust,07,6,female,normal,1,Kids are talking by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-02-01-06.wav,03-01-07-01-02-01-06.wav,disgust,07,6,female,normal,2,Dogs are sitting by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-02-02-06.wav,03-01-07-01-02-02-06.wav,disgust,07,6,female,normal,2,Dogs are sitting by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-07-02-01-01-06.wav,03-01-07-02-01-01-06.wav,disgust,07,6,female,strong,1,Kids are talking by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-07-02-01-02-06.wav,03-01-07-02-01-02-06.wav,disgust,07,6,female,strong,1,Kids are talking by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-07-02-02-01-06.wav,03-01-07-02-02-01-06.wav,disgust,07,6,female,strong,2,Dogs are sitting by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-07-02-02-02-06.wav,03-01-07-02-02-02-06.wav,disgust,07,6,female,strong,2,Dogs are sitting by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-08-01-01-01-06.wav,03-01-08-01-01-01-06.wav,surprised,08,6,female,normal,1,Kids are talking by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-08-01-01-02-06.wav,03-01-08-01-01-02-06.wav,surprised,08,6,female,normal,1,Kids are talking by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-08-01-02-01-06.wav,03-01-08-01-02-01-06.wav,surprised,08,6,female,normal,2,Dogs are sitting by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-08-01-02-02-06.wav,03-01-08-01-02-02-06.wav,surprised,08,6,female,normal,2,Dogs are sitting by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-08-02-01-01-06.wav,03-01-08-02-01-01-06.wav,surprised,08,6,female,strong,1,Kids are talking by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-08-02-01-02-06.wav,03-01-08-02-01-02-06.wav,surprised,08,6,female,strong,1,Kids are talking by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-08-02-02-01-06.wav,03-01-08-02-02-01-06.wav,surprised,08,6,female,strong,2,Dogs are sitting by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-08-02-02-02-06.wav,03-01-08-02-02-02-06.wav,surprised,08,6,female,strong,2,Dogs are sitting by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-01-01-01-01-07.wav,03-01-01-01-01-01-07.wav,calm,01,7,male,normal,1,Kids are talking by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-01-01-01-02-07.wav,03-01-01-01-01-02-07.wav,calm,01,7,male,normal,1,Kids are talking by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-01-01-02-01-07.wav,03-01-01-01-02-01-07.wav,calm,01,7,male,normal,2,Dogs are sitting by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-01-01-02-02-07.wav,03-01-01-01-02-02-07.wav,calm,01,7,male,normal,2,Dogs are sitting by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-01-01-07.wav,03-01-02-01-01-01-07.wav,calm,02,7,male,normal,1,Kids are talking by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-01-02-07.wav,03-01-02-01-01-02-07.wav,calm,02,7,male,normal,1,Kids are talking by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-02-01-07.wav,03-01-02-01-02-01-07.wav,calm,02,7,male,normal,2,Dogs are sitting by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-02-02-07.wav,03-01-02-01-02-02-07.wav,calm,02,7,male,normal,2,Dogs are sitting by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-02-02-01-01-07.wav,03-01-02-02-01-01-07.wav,calm,02,7,male,strong,1,Kids are talking by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-02-02-01-02-07.wav,03-01-02-02-01-02-07.wav,calm,02,7,male,strong,1,Kids are talking by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-02-02-02-01-07.wav,03-01-02-02-02-01-07.wav,calm,02,7,male,strong,2,Dogs are sitting by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-02-02-02-02-07.wav,03-01-02-02-02-02-07.wav,calm,02,7,male,strong,2,Dogs are sitting by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-01-01-07.wav,03-01-03-01-01-01-07.wav,happy,03,7,male,normal,1,Kids are talking by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-01-02-07.wav,03-01-03-01-01-02-07.wav,happy,03,7,male,normal,1,Kids are talking by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-02-01-07.wav,03-01-03-01-02-01-07.wav,happy,03,7,male,normal,2,Dogs are sitting by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-02-02-07.wav,03-01-03-01-02-02-07.wav,happy,03,7,male,normal,2,Dogs are sitting by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-01-01-07.wav,03-01-03-02-01-01-07.wav,happy,03,7,male,strong,1,Kids are talking by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-01-02-07.wav,03-01-03-02-01-02-07.wav,happy,03,7,male,strong,1,Kids are talking by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-02-01-07.wav,03-01-03-02-02-01-07.wav,happy,03,7,male,strong,2,Dogs are sitting by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-02-02-07.wav,03-01-03-02-02-02-07.wav,happy,03,7,male,strong,2,Dogs are sitting by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-01-01-07.wav,03-01-04-01-01-01-07.wav,sad,04,7,male,normal,1,Kids are talking by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-01-02-07.wav,03-01-04-01-01-02-07.wav,sad,04,7,male,normal,1,Kids are talking by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-02-01-07.wav,03-01-04-01-02-01-07.wav,sad,04,7,male,normal,2,Dogs are sitting by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-02-02-07.wav,03-01-04-01-02-02-07.wav,sad,04,7,male,normal,2,Dogs are sitting by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-04-02-01-01-07.wav,03-01-04-02-01-01-07.wav,sad,04,7,male,strong,1,Kids are talking by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-04-02-01-02-07.wav,03-01-04-02-01-02-07.wav,sad,04,7,male,strong,1,Kids are talking by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-04-02-02-01-07.wav,03-01-04-02-02-01-07.wav,sad,04,7,male,strong,2,Dogs are sitting by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-04-02-02-02-07.wav,03-01-04-02-02-02-07.wav,sad,04,7,male,strong,2,Dogs are sitting by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-01-01-07.wav,03-01-05-01-01-01-07.wav,angry,05,7,male,normal,1,Kids are talking by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-01-02-07.wav,03-01-05-01-01-02-07.wav,angry,05,7,male,normal,1,Kids are talking by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-02-01-07.wav,03-01-05-01-02-01-07.wav,angry,05,7,male,normal,2,Dogs are sitting by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-02-02-07.wav,03-01-05-01-02-02-07.wav,angry,05,7,male,normal,2,Dogs are sitting by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-05-02-01-01-07.wav,03-01-05-02-01-01-07.wav,angry,05,7,male,strong,1,Kids are talking by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-05-02-01-02-07.wav,03-01-05-02-01-02-07.wav,angry,05,7,male,strong,1,Kids are talking by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-05-02-02-01-07.wav,03-01-05-02-02-01-07.wav,angry,05,7,male,strong,2,Dogs are sitting by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-05-02-02-02-07.wav,03-01-05-02-02-02-07.wav,angry,05,7,male,strong,2,Dogs are sitting by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-06-01-01-01-07.wav,03-01-06-01-01-01-07.wav,fearful,06,7,male,normal,1,Kids are talking by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-06-01-01-02-07.wav,03-01-06-01-01-02-07.wav,fearful,06,7,male,normal,1,Kids are talking by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-06-01-02-01-07.wav,03-01-06-01-02-01-07.wav,fearful,06,7,male,normal,2,Dogs are sitting by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-06-01-02-02-07.wav,03-01-06-01-02-02-07.wav,fearful,06,7,male,normal,2,Dogs are sitting by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-06-02-01-01-07.wav,03-01-06-02-01-01-07.wav,fearful,06,7,male,strong,1,Kids are talking by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-06-02-01-02-07.wav,03-01-06-02-01-02-07.wav,fearful,06,7,male,strong,1,Kids are talking by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-06-02-02-01-07.wav,03-01-06-02-02-01-07.wav,fearful,06,7,male,strong,2,Dogs are sitting by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-06-02-02-02-07.wav,03-01-06-02-02-02-07.wav,fearful,06,7,male,strong,2,Dogs are sitting by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-07-01-01-01-07.wav,03-01-07-01-01-01-07.wav,disgust,07,7,male,normal,1,Kids are talking by the door,1,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-07-01-01-02-07.wav,03-01-07-01-01-02-07.wav,disgust,07,7,male,normal,1,Kids are talking by the door,2,speech,audio_only,16000
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-07-01-02-01-07.wav,03-01-07-01-02-01-07.wav,disgust,07,7,male,normal,2,Dogs are sitting by the door,1,speech,audio_only,16000
