file_path,filename,emotion,emotion_code,actor,gender,intensity,statement,statement_text,repetition,vocal_channel,modality,sample_rate,num_samples,duration,rms_energy
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-01-01-06.wav,03-01-01-01-01-01-06.wav,calm,01,6,female,normal,1,Kids are talking by the door,1,speech,audio_only,48000.0,160160.0,3.3366666666666664,0.0027577008586376905
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-01-02-06.wav,03-01-01-01-01-02-06.wav,calm,01,6,female,normal,1,Kids are talking by the door,2,speech,audio_only,48000.0,172973.0,3.6036041666666665,0.0032960616517812014
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-02-01-06.wav,03-01-01-01-02-01-06.wav,calm,01,6,female,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000.0,163363.0,3.403395833333333,0.0037748978938907385
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-01-01-02-02-06.wav,03-01-01-01-02-02-06.wav,calm,01,6,female,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000.0,164965.0,3.4367708333333336,0.0035258729476481676
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-01-01-06.wav,03-01-02-01-01-01-06.wav,calm,02,6,female,normal,1,Kids are talking by the door,1,speech,audio_only,48000.0,193793.0,4.037354166666667,0.0014560900162905455
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-01-02-06.wav,03-01-02-01-01-02-06.wav,calm,02,6,female,normal,1,Kids are talking by the door,2,speech,audio_only,48000.0,196997.0,4.104104166666667,0.0014166621258482337
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-02-01-06.wav,03-01-02-01-02-01-06.wav,calm,02,6,female,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000.0,190590.0,3.970625,0.0020237169228494167
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-02-02-06.wav,03-01-02-01-02-02-06.wav,calm,02,6,female,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000.0,201801.0,4.2041875,0.00328353070653975
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-01-01-06.wav,03-01-02-02-01-01-06.wav,calm,02,6,female,strong,1,Kids are talking by the door,1,speech,audio_only,48000.0,216216.0,4.5045,0.0018589141545817256
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-01-02-06.wav,03-01-02-02-01-02-06.wav,calm,02,6,female,strong,1,Kids are talking by the door,2,speech,audio_only,48000.0,222623.0,4.637979166666667,0.0016553554451093078
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-02-01-06.wav,03-01-02-02-02-01-06.wav,calm,02,6,female,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000.0,208208.0,4.337666666666666,0.002555586164817214
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-02-02-02-02-06.wav,03-01-02-02-02-02-06.wav,calm,02,6,female,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000.0,229029.0,4.7714375,0.0016715232050046325
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-01-01-06.wav,03-01-03-01-01-01-06.wav,happy,03,6,female,normal,1,Kids are talking by the door,1,speech,audio_only,48000.0,169769.0,3.5368541666666666,0.006207878701388836
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-01-02-06.wav,03-01-03-01-01-02-06.wav,happy,03,6,female,normal,1,Kids are talking by the door,2,speech,audio_only,48000.0,172973.0,3.6036041666666665,0.008748598396778107
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-02-01-06.wav,03-01-03-01-02-01-06.wav,happy,03,6,female,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000.0,166566.0,3.470125,0.006139961536973715
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-02-02-06.wav,03-01-03-01-02-02-06.wav,happy,03,6,female,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000.0,164965.0,3.4367708333333336,0.008459808304905891
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-01-01-06.wav,03-01-03-02-01-01-06.wav,happy,03,6,female,strong,1,Kids are talking by the door,1,speech,audio_only,48000.0,168168.0,3.5035,0.04557773470878601
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-01-02-06.wav,03-01-03-02-01-02-06.wav,happy,03,6,female,strong,1,Kids are talking by the door,2,speech,audio_only,48000.0,166566.0,3.470125,0.04095487669110298
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-02-01-06.wav,03-01-03-02-02-01-06.wav,happy,03,6,female,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000.0,171371.0,3.5702291666666666,0.04103961959481239
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-02-02-06.wav,03-01-03-02-02-02-06.wav,happy,03,6,female,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000.0,172972.0,3.6035833333333334,0.04865673556923866
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-01-01-06.wav,03-01-04-01-01-01-06.wav,sad,04,6,female,normal,1,Kids are talking by the door,1,speech,audio_only,48000.0,171371.0,3.5702291666666666,0.0016142965760082006
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-01-02-06.wav,03-01-04-01-01-02-06.wav,sad,04,6,female,normal,1,Kids are talking by the door,2,speech,audio_only,48000.0,172973.0,3.6036041666666665,0.0016966984840109944
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-02-01-06.wav,03-01-04-01-02-01-06.wav,sad,04,6,female,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000.0,166567.0,3.4701458333333335,0.0033933157101273537
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-02-02-06.wav,03-01-04-01-02-02-06.wav,sad,04,6,female,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000.0,164965.0,3.4367708333333336,0.0024977533612400293
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-01-01-06.wav,03-01-04-02-01-01-06.wav,sad,04,6,female,strong,1,Kids are talking by the door,1,speech,audio_only,48000.0,201801.0,4.2041875,0.017506560310721397
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-01-02-06.wav,03-01-04-02-01-02-06.wav,sad,04,6,female,strong,1,Kids are talking by the door,2,speech,audio_only,48000.0,196997.0,4.104104166666667,0.0020246568601578474
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-02-01-06.wav,03-01-04-02-02-01-06.wav,sad,04,6,female,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000.0,221020.0,4.604583333333333,0.015362316742539406
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-02-02-06.wav,03-01-04-02-02-02-06.wav,sad,04,6,female,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000.0,193793.0,4.037354166666667,0.007730214856564999
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-01-01-06.wav,03-01-05-01-01-01-06.wav,angry,05,6,female,normal,1,Kids are talking by the door,1,speech,audio_only,48000.0,180981.0,3.7704375,0.006148875690996647
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-01-02-06.wav,03-01-05-01-01-02-06.wav,angry,05,6,female,normal,1,Kids are talking by the door,2,speech,audio_only,48000.0,190590.0,3.970625,0.006738987285643816
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-02-01-06.wav,03-01-05-01-02-01-06.wav,angry,05,6,female,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000.0,201801.0,4.2041875,0.010054240934550762
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-02-02-06.wav,03-01-05-01-02-02-06.wav,angry,05,6,female,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000.0,187387.0,3.9038958333333333,0.013504681177437305
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-01-01-06.wav,03-01-05-02-01-01-06.wav,angry,05,6,female,strong,1,Kids are talking by the door,1,speech,audio_only,48000.0,196997.0,4.104104166666667,0.11660802364349365
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-01-02-06.wav,03-01-05-02-01-02-06.wav,angry,05,6,female,strong,1,Kids are talking by the door,2,speech,audio_only,48000.0,201801.0,4.2041875,0.1047716736793518
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-02-01-06.wav,03-01-05-02-02-01-06.wav,angry,05,6,female,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000.0,213013.0,4.437770833333333,0.09145084768533707
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-02-02-06.wav,03-01-05-02-02-02-06.wav,angry,05,6,female,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000.0,214614.0,4.471125,0.08801264315843582
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-01-01-06.wav,03-01-06-01-01-01-06.wav,fearful,06,6,female,normal,1,Kids are talking by the door,1,speech,audio_only,48000.0,174574.0,3.6369583333333333,0.0036753080785274506
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-01-02-06.wav,03-01-06-01-01-02-06.wav,fearful,06,6,female,normal,1,Kids are talking by the door,2,speech,audio_only,48000.0,164965.0,3.4367708333333336,0.003777820151299238
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-02-01-06.wav,03-01-06-01-02-01-06.wav,fearful,06,6,female,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000.0,171372.0,3.57025,0.005228481721132994
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-02-02-06.wav,03-01-06-01-02-02-06.wav,fearful,06,6,female,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000.0,168168.0,3.5035,0.005127520766109228
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-06-02-01-01-06.wav,03-01-06-02-01-01-06.wav,fearful,06,6,female,strong,1,Kids are talking by the door,1,speech,audio_only,48000.0,174575.0,3.636979166666667,0.09723203629255295
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-06-02-01-02-06.wav,03-01-06-02-01-02-06.wav,fearful,06,6,female,strong,1,Kids are talking by the door,2,speech,audio_only,48000.0,172973.0,3.6036041666666665,0.08810877799987793
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-06-02-02-01-06.wav,03-01-06-02-02-01-06.wav,fearful,06,6,female,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000.0,179379.0,3.7370625,0.061171144247055054
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-06-02-02-02-06.wav,03-01-06-02-02-02-06.wav,fearful,06,6,female,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000.0,179379.0,3.7370625,0.12123069912195206
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-01-01-06.wav,03-01-07-01-01-01-06.wav,disgust,07,6,female,normal,1,Kids are talking by the door,1,speech,audio_only,48000.0,168168.0,3.5035,0.00157252699136734
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-01-02-06.wav,03-01-07-01-01-02-06.wav,disgust,07,6,female,normal,1,Kids are talking by the door,2,speech,audio_only,48000.0,205005.0,4.2709375,0.0012776225339621305
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-02-01-06.wav,03-01-07-01-02-01-06.wav,disgust,07,6,female,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000.0,179379.0,3.7370625,0.0018795925425365567
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-07-01-02-02-06.wav,03-01-07-01-02-02-06.wav,disgust,07,6,female,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000.0,188989.0,3.9372708333333333,0.00198218016885221
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-07-02-01-01-06.wav,03-01-07-02-01-01-06.wav,disgust,07,6,female,strong,1,Kids are talking by the door,1,speech,audio_only,48000.0,206607.0,4.3043125,0.01172851026058197
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-07-02-01-02-06.wav,03-01-07-02-01-02-06.wav,disgust,07,6,female,strong,1,Kids are talking by the door,2,speech,audio_only,48000.0,188989.0,3.9372708333333333,0.005454870872199535
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-07-02-02-01-06.wav,03-01-07-02-02-01-06.wav,disgust,07,6,female,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000.0,193793.0,4.037354166666667,0.008344325236976147
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-07-02-02-02-06.wav,03-01-07-02-02-02-06.wav,disgust,07,6,female,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000.0,190590.0,3.970625,0.005876382812857628
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-08-01-01-01-06.wav,03-01-08-01-01-01-06.wav,surprised,08,6,female,normal,1,Kids are talking by the door,1,speech,audio_only,48000.0,155355.0,3.2365625,0.003037702525034547
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-08-01-01-02-06.wav,03-01-08-01-01-02-06.wav,surprised,08,6,female,normal,1,Kids are talking by the door,2,speech,audio_only,48000.0,155355.0,3.2365625,0.004094989970326424
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-08-01-02-01-06.wav,03-01-08-01-02-01-06.wav,surprised,08,6,female,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000.0,153754.0,3.2032083333333334,0.004552708473056555
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-08-01-02-02-06.wav,03-01-08-01-02-02-06.wav,surprised,08,6,female,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000.0,150550.0,3.136458333333333,0.004068056121468544
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-08-02-01-01-06.wav,03-01-08-02-01-01-06.wav,surprised,08,6,female,strong,1,Kids are talking by the door,1,speech,audio_only,48000.0,155355.0,3.2365625,0.0035899460781365633
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-08-02-01-02-06.wav,03-01-08-02-01-02-06.wav,surprised,08,6,female,strong,1,Kids are talking by the door,2,speech,audio_only,48000.0,161762.0,3.370041666666667,0.01245188433676958
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-08-02-02-01-06.wav,03-01-08-02-02-01-06.wav,surprised,08,6,female,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000.0,158559.0,3.3033125,0.012186532840132713
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_06/03-01-08-02-02-02-06.wav,03-01-08-02-02-02-06.wav,surprised,08,6,female,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000.0,153754.0,3.2032083333333334,0.013027753680944443
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-01-01-01-01-07.wav,03-01-01-01-01-01-07.wav,calm,01,7,male,normal,1,Kids are talking by the door,1,speech,audio_only,48000.0,187388.0,3.9039166666666665,0.0042889053001999855
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-01-01-01-02-07.wav,03-01-01-01-01-02-07.wav,calm,01,7,male,normal,1,Kids are talking by the door,2,speech,audio_only,48000.0,182583.0,3.8038125,0.004544994793832302
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-01-01-02-01-07.wav,03-01-01-01-02-01-07.wav,calm,01,7,male,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000.0,198598.0,4.137458333333333,0.005073009990155697
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-01-01-02-02-07.wav,03-01-01-01-02-02-07.wav,calm,01,7,male,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000.0,179379.0,3.7370625,0.0039884177967906
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-01-01-07.wav,03-01-02-01-01-01-07.wav,calm,02,7,male,normal,1,Kids are talking by the door,1,speech,audio_only,48000.0,166566.0,3.470125,0.0030473563820123672
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-01-02-07.wav,03-01-02-01-01-02-07.wav,calm,02,7,male,normal,1,Kids are talking by the door,2,speech,audio_only,48000.0,179379.0,3.7370625,0.0025482953060418367
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-02-01-07.wav,03-01-02-01-02-01-07.wav,calm,02,7,male,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000.0,168168.0,3.5035,0.0028527381364256144
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-02-01-02-02-07.wav,03-01-02-01-02-02-07.wav,calm,02,7,male,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000.0,169770.0,3.536875,0.0031075619626790285
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-02-02-01-01-07.wav,03-01-02-02-01-01-07.wav,calm,02,7,male,strong,1,Kids are talking by the door,1,speech,audio_only,48000.0,192192.0,4.004,0.0025348190683871508
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-02-02-01-02-07.wav,03-01-02-02-01-02-07.wav,calm,02,7,male,strong,1,Kids are talking by the door,2,speech,audio_only,48000.0,185786.0,3.8705416666666665,0.002889123745262623
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-02-02-02-01-07.wav,03-01-02-02-02-01-07.wav,calm,02,7,male,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000.0,205005.0,4.2709375,0.003611007472500205
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-02-02-02-02-07.wav,03-01-02-02-02-02-07.wav,calm,02,7,male,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000.0,196997.0,4.104104166666667,0.0026937415823340416
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-01-01-07.wav,03-01-03-01-01-01-07.wav,happy,03,7,male,normal,1,Kids are talking by the door,1,speech,audio_only,48000.0,168168.0,3.5035,0.003209345042705536
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-01-02-07.wav,03-01-03-01-01-02-07.wav,happy,03,7,male,normal,1,Kids are talking by the door,2,speech,audio_only,48000.0,166566.0,3.470125,0.0056447978131473064
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-02-01-07.wav,03-01-03-01-02-01-07.wav,happy,03,7,male,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000.0,163363.0,3.403395833333333,0.006792847998440266
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-03-01-02-02-07.wav,03-01-03-01-02-02-07.wav,happy,03,7,male,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000.0,163363.0,3.403395833333333,0.006792847998440266
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-01-01-07.wav,03-01-03-02-01-01-07.wav,happy,03,7,male,strong,1,Kids are talking by the door,1,speech,audio_only,48000.0,196997.0,4.104104166666667,0.023535894230008125
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-01-02-07.wav,03-01-03-02-01-02-07.wav,happy,03,7,male,strong,1,Kids are talking by the door,2,speech,audio_only,48000.0,193793.0,4.037354166666667,0.028430139645934105
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-02-01-07.wav,03-01-03-02-02-01-07.wav,happy,03,7,male,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000.0,193794.0,4.037375,0.020150430500507355
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-02-02-07.wav,03-01-03-02-02-02-07.wav,happy,03,7,male,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000.0,184184.0,3.8371666666666666,0.034802041947841644
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-01-01-07.wav,03-01-04-01-01-01-07.wav,sad,04,7,male,normal,1,Kids are talking by the door,1,speech,audio_only,48000.0,169770.0,3.536875,0.002606827998533845
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-01-02-07.wav,03-01-04-01-01-02-07.wav,sad,04,7,male,normal,1,Kids are talking by the door,2,speech,audio_only,48000.0,172972.0,3.6035833333333334,0.002925121458247304
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-02-01-07.wav,03-01-04-01-02-01-07.wav,sad,04,7,male,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000.0,169770.0,3.536875,0.0028611603192985058
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-02-02-07.wav,03-01-04-01-02-02-07.wav,sad,04,7,male,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000.0,185785.0,3.8705208333333334,0.006022246088832617
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-04-02-01-01-07.wav,03-01-04-02-01-01-07.wav,sad,04,7,male,strong,1,Kids are talking by the door,1,speech,audio_only,48000.0,188988.0,3.93725,0.006059740670025349
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-04-02-01-02-07.wav,03-01-04-02-01-02-07.wav,sad,04,7,male,strong,1,Kids are talking by the door,2,speech,audio_only,48000.0,184184.0,3.8371666666666666,0.00665759714320302
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-04-02-02-01-07.wav,03-01-04-02-02-01-07.wav,sad,04,7,male,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000.0,174575.0,3.636979166666667,0.011052499525249004
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-04-02-02-02-07.wav,03-01-04-02-02-02-07.wav,sad,04,7,male,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000.0,184184.0,3.8371666666666666,0.00873506534844637
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-01-01-07.wav,03-01-05-01-01-01-07.wav,angry,05,7,male,normal,1,Kids are talking by the door,1,speech,audio_only,48000.0,192192.0,4.004,0.020980531349778175
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-01-02-07.wav,03-01-05-01-01-02-07.wav,angry,05,7,male,normal,1,Kids are talking by the door,2,speech,audio_only,48000.0,190591.0,3.970645833333333,0.04808734729886055
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-02-01-07.wav,03-01-05-01-02-01-07.wav,angry,05,7,male,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000.0,192192.0,4.004,0.007521975785493851
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-02-02-07.wav,03-01-05-01-02-02-07.wav,angry,05,7,male,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000.0,192192.0,4.004,0.017897963523864746
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-05-02-01-01-07.wav,03-01-05-02-01-01-07.wav,angry,05,7,male,strong,1,Kids are talking by the door,1,speech,audio_only,48000.0,172973.0,3.6036041666666665,0.040667757391929626
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-05-02-01-02-07.wav,03-01-05-02-01-02-07.wav,angry,05,7,male,strong,1,Kids are talking by the door,2,speech,audio_only,48000.0,192192.0,4.004,0.08177496492862701
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-05-02-02-01-07.wav,03-01-05-02-02-01-07.wav,angry,05,7,male,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000.0,184184.0,3.8371666666666666,0.12028645724058151
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-05-02-02-02-07.wav,03-01-05-02-02-02-07.wav,angry,05,7,male,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000.0,208208.0,4.337666666666666,0.09620983153581619
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-06-01-01-01-07.wav,03-01-06-01-01-01-07.wav,fearful,06,7,male,normal,1,Kids are talking by the door,1,speech,audio_only,48000.0,164965.0,3.4367708333333336,0.005673830397427082
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-06-01-01-02-07.wav,03-01-06-01-01-02-07.wav,fearful,06,7,male,normal,1,Kids are talking by the door,2,speech,audio_only,48000.0,168168.0,3.5035,0.007241956423968077
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_07/03-01-06-01-02-01-07.wav,03-01-06-01-02-01-07.wav,fearful,06,7,male,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000.0,164965.0,3.4367708333333336,0.006767896004021168
